tax_id	superkingdom	phylum	class	order	family	genus	species
9779	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces_chlorogonii
9780	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_cyaneigranosa
9781	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Rhizochaete	Rhizochaete_sulphurina
9782	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Apenidiella	Apenidiella_strumelloidea
9783	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_malvinella
9784	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_samoensis
9785	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_aurantiosplendens
9786	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_rhododendri
9787	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Distoseptispora	Distoseptispora_submersa
9788	Fungi	Basidiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae	Pycnopulvinus	Pycnopulvinus_aurantiacus
9789	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Schizangiella	Schizangiella_serpentis
9790	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Ruineniaceae	Ruinenia	Ruinenia_rubra
9791	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Cystobasidiopsis	Cystobasidiopsis_lophatheri
9792	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon_jaklitschii
9793	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Sugiyamaella	Sugiyamaella_grinbergsii
9794	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_ochraceus
9795	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	Nectriopsis_fuliginicola
9796	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Lachnella	Lachnella_alboviolascens
9797	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Lanzia	Lanzia_echinophila
9798	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea_verrucosa
9799	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	Nectriopsis_lindauiana
9800	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_rosea
9801	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_grammicospora
9802	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_haematites
9803	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Pusillomyces	Pusillomyces_manuripioides
9804	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Brunnipila	Brunnipila_calyculiformis
9805	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudopyricularia	Pseudopyricularia_sp
9806	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Phragmidiaceae	Kuehneola	Kuehneola_uredinis
9807	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hyaloseta	Hyaloseta_nolinae
9808	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Brunnipila	Brunnipila_fuscescens
9809	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Tremateia	Tremateia_sp
9810	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Neofabraea	Neofabraea_krawtzewii
9811	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Cryptobasidiaceae	Clinoconidium	Clinoconidium_sawadae
9812	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pezicula	Pezicula_corni
9813	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helicodendron	Helicodendron_westerdijkiae
9814	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Calycina	Calycina_alstrupii
9815	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_globispora
9816	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_longicollis
9817	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Leptogium	Leptogium_hirsutum
9818	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Megalosporaceae	Megalospora	Megalospora_austropacifica
9819	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistales_fam_Incertae_sedis	Megaloblastenia	Megaloblastenia_marginiflexa
9820	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Lineolata	Lineolata_rhizophorae
9821	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Cryptosporella	Cryptosporella_tomentella
9822	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Ropalosporaceae	Ropalospora	Ropalospora_phaeoplaca
9823	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Microstoma	Microstoma_insititium
9824	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	Cystolepiota_petasiformis
9825	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma_sarcophyllum
9826	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia_brasiliensis
9827	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pleospora	Pleospora_sp
9828	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Gyalectaceae	Gyalecta	Gyalecta_foveolaris
9829	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Arthrosporum	Arthrosporum_populorum
9830	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_socotrana
9831	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_sp
9832	Fungi	Basidiomycota	Agaricomycetes	Russulales	Gloeocystidiellaceae	Gloeocystidiellum	Gloeocystidiellum_aspellum
9833	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus_sp
9834	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps_pruinosa
9835	Fungi	Basidiomycota	Agaricomycetes	Russulales	Gloeocystidiellaceae	Gloeocystidiellum	Gloeocystidiellum_sp
9836	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Cordana	Cordana_terrestris
9837	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Conferticium	Conferticium_sp
9838	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Coronicium	Coronicium_gemmiferum
9839	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Pterula	Pterula_juruensis
9840	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Deflexula	Deflexula_lilaceobrunnea
9841	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	Tintelnotia_sp
9842	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Globonectria	Globonectria_sp
9843	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	unidentified	Cordieritidaceae_sp
9844	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_pallidobrunneum
9845	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	unidentified	unidentified	Conioscyphales_sp
9846	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pleurodesmospora	Pleurodesmospora_sp
9847	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Biatora	Biatora_sphaeroidiza
9848	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	Ramalina_sinensis
9849	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	Xylographa	Xylographa_vitiligo
9850	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidea	Lecidea_promiscens
9851	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_crataegi
9852	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Artomyces	Artomyces_austropiperatus
9853	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae	Ochrolechia	Ochrolechia_upsaliensis
9854	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_sydowiorum
9855	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_marzuolus
9856	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Tubulicrinaceae	Tubulicrinis	Tubulicrinis_chaetophorus
9857	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	unidentified	Collemataceae_sp
9858	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon_fuscum
9859	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Scytinium	Scytinium_gelatinosum
9860	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Pseudotrichia	Pseudotrichia_rubriostiolata
9861	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Amphisphaeria	Amphisphaeria_sp
9862	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Heimiomyces	Heimiomyces_sp
9863	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Akanthomyces	Akanthomyces_sp
9864	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_indicum
9865	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Polycephalomyces	Polycephalomyces_tomentosus
9866	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthella	Diaporthella_sp
9867	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora_foetens
9868	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps_formicarum
9869	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Vermilacinia	Vermilacinia_corrugata
9870	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Sphaerellopsis	Sphaerellopsis_sp
9871	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	Hyphopichia_sp
9872	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Paraphyton	Paraphyton_sp
9873	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudochaetosphaeronema	Pseudochaetosphaeronema_martinelli
9874	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Juncaceicola	Juncaceicola_sp
9875	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Yunnanensis	Yunnanensis_phragmitis
9876	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma_rosae
9877	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dematiopleospora	Dematiopleospora_salsolae
9878	Fungi	Chytridiomycota	Cladochytriomycetes	Cladochytriales	Nowakowskiellaceae	Nowakowskiella	Nowakowskiella_sp
9879	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella_sp
9880	Fungi	Basidiomycota	Agaricomycetes	Russulales	Gloeocystidiellaceae	Gloeocystidiellum	Gloeocystidiellum_luridum
9881	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora_schwarzmaniana
9882	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phylloporia	Phylloporia_elegans
9883	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae	Cystidiodontia	Cystidiodontia_laminifera
9884	Fungi	Chytridiomycota	Cladochytriomycetes	Cladochytriales	Cladochytriaceae	Cladochytrium	Cladochytrium_sp
9885	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea_fageticola
9886	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Rhizoclosmatium	Rhizoclosmatium_sp
9887	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Renispora	Renispora_flavissima
9888	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudochaetosphaeronema	Pseudochaetosphaeronema_sp
9889	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Subglobosporium	Subglobosporium_tectonae
9890	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Bambusicolaceae	Bambusicola	Bambusicola_didymospora
9891	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Suhomyces	Suhomyces_sp
9892	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Verrucoconiothyrium	Verrucoconiothyrium_nitidae
9893	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	Tylopilus_orsonianus
9894	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Grovesiella	Grovesiella_abieticola
9895	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Udeniozyma	Udeniozyma_ferulica
9896	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	Drechmeria_campanulata
9897	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ascosphaeraceae	Ascosphaera	Ascosphaera_osmophila
9898	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Leveillula	Leveillula_saxaouli
9899	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Jahnoporus	Jahnoporus_oreinus
9900	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	Ogataea_methanolica
9901	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_tropica
9902	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	unidentified	Sarcoscyphaceae_sp
9903	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Phillipsia	Phillipsia_crispata
9904	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum	Microbotryum_vinosum
9905	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ascosphaeraceae	Ascosphaera	Ascosphaera_asterophora
9906	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Culbersonia	Culbersonia_nubila
9907	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	Cystolepiota_pulverulenta
9908	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Rhynchogastrema	Rhynchogastrema_visegradensis
9909	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	Phaeotremella_mycetophiloides
9910	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_phurueaensis
9911	Fungi	Ascomycota	Sordariomycetes	Xenospadicoidales	Xenospadicoidaceae	Calyptosphaeria	Calyptosphaeria_sp
9912	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arrhenia	Arrhenia_juncorum
9913	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Myriogenospora	Myriogenospora_atramentosa
9914	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arrhenia	Arrhenia_epichysium
9915	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Ceriporiopsis	Ceriporiopsis_jelicii
9916	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Pterula	Pterula_gracilis
9917	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea_strigosa
9918	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_subatlanticus
9919	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella_reniformis
9920	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia	Hohenbuehelia_auriscalpium
9921	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_microsporum
9922	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus_straminellus
9923	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	unidentified	Spizellomycetaceae_sp
9924	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	Schwanniomyces_pseudopolymorphus
9925	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_subcagei
9926	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Flavoplaca	Flavoplaca_sp
9927	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum_khartoumense
9928	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dichotomophthora	Dichotomophthora_basellae
9929	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_micropus
9930	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_cactivora
9931	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Gyalectaceae	Petractis	Petractis_nodispora
9932	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_haemacta
9933	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_melinidis
9934	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma_siamensis
9935	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces_aconidialis
9936	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_isoberliniae
9937	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_conchatulus
9938	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Marasmiellus	Marasmiellus_foliiphilus
9939	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Albotricha	Albotricha_acutipila
9940	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena_chlorantha
9941	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_cuneata
9942	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	Hydnellum_scleropodium
9943	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Efibulobasidium	Efibulobasidium_albescens
9944	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_fuscomarginatus
9945	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora_calospora
9946	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys_foliicola
9947	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_nodosisporus
9948	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_duboisensis
9949	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pulchrifolius
9950	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_conterminus
9951	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_geniculatus
9952	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_lucandii
9953	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_decipiens
9954	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Diversimorbus	Diversimorbus_metrosideri
9955	Fungi	Entorrhizomycota	unidentified	unidentified	unidentified	unidentified	Entorrhizomycota_sp
9956	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Craterellus	Craterellus_indicus
9957	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cora	Cora_corelleslia
9958	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_silvaticus
9959	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Sulcaria	Sulcaria_virens
9960	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Pseudevernia	Pseudevernia_furfuracea
9961	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Trichomonascus	Trichomonascus_apis
9962	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_erodens
9963	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_albopruinosa
9964	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_iranica
9965	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_mutabilis
9966	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_taiepa
9967	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina_macrospora
9968	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Conocybe_juniana
9969	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Arachnion	Arachnion_album
9970	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_harthensis
9971	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Auritella	Auritella_fulvella
9972	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_zeorina
9973	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina_marginata
9974	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Anamika	Anamika_angustilamellata
9975	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_maritima
9976	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina_subclavata
9977	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Anamika	Anamika_lactariolens
9978	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus_olivaceoglutinosus
9979	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_glabrescens
9980	Fungi	Ascomycota	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_inframamillana
9981	Fungi	Ascomycota	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	Pyrenula_rubrostigma
9982	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_edulis
9983	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_sidae
9984	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum	Microbotryum_violaceum
9985	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbilicaria	Umbilicaria_calvescens
9986	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_innumera
9987	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Physalacria	Physalacria_sinensis
9988	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	Dinemasporium_sp
9989	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physconia	Physconia_americana
9990	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum_commune
9991	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Fibulomyces	Fibulomyces_fusoideus
9992	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Hemimycena	Hemimycena_gracilis
9993	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria	Bryoria_spiralifera
9994	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania_erysibe
9995	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Arachnopeziza	Arachnopeziza_delicatula
